Ano,Jogo,Time1,p1,p2,Time2,Competição,Fase,tr1,tr2,pe1,pe2,Data,Estadio,Pais
18,172,Alemanha,2,0,Finlândia,Copa,Final,,,,,,,
18,171,Escócia,2,2,Argentina,Copa,D. 3º Lugar,2,2,4,3,,,
18,170,Argentina,0,1,Finlândia,Copa,Semi-final,,,,,,,
18,169,Escócia,1,3,Alemanha,Copa,Semi-final,,,,,,,
18,168,Finlândia,1,0,Brasil,Copa,4as-de-final,,,,,,,
18,167,Argentina,3,0,Islândia,Copa,4as-de-final,,,,,,,
18,166,Alemanha,2,0,Marrocos,Copa,4as-de-final,,,,,,,
18,165,Escócia,2,1,Portugal,Copa,4as-de-final,,,,,,,
18,164,Japão,2,3,Brasil,Copa,8vas-de-final,2,2,,,,,
18,163,Suécia,1,2,Islândia,Copa,8vas-de-final,,,,,,,
18,162,Finlândia,3,2,Holanda,Copa,8vas-de-final,,,,,,,
18,161,Croácia,1,2,Argentina,Copa,8vas-de-final,1,1,,,,,
18,160,Panamá,3,4,Marrocos,Copa,8vas-de-final,3,3,,,,,
18,159,Austrália,1,2,Portugal,Copa,8vas-de-final,,,,,,,
18,158,Alemanha,3,1,França,Copa,8vas-de-final,,,,,,,
18,157,Escócia,1,0,Equador,Copa,8vas-de-final,0,0,,,,,
18,156,Brasil,3,0,Fiji,Copa,16-avos-de-final,,,,,,,
18,155,Inglaterra,0,1,Islândia,Copa,16-avos-de-final,,,,,,,
18,154,Japão,1,0,Ucrânia,Copa,16-avos-de-final,,,,,,,
18,153,Suécia,2,1,Angola,Copa,16-avos-de-final,,,,,,,
18,152,Geórgia,2,3,Holanda,Copa,16-avos-de-final,,,,,,,
18,151,Colômbia,1,2,Argentina,Copa,16-avos-de-final,,,,,,,
18,150,Finlândia,2,0,Costa do Marfim,Copa,16-avos-de-final,,,,,,,
18,149,Croácia,3,2,México,Copa,16-avos-de-final,,,,,,,
18,148,Marrocos,2,1,Paquistão,Copa,16-avos-de-final,,,,,,,
18,147,Rep Tcheca,1,3,Portugal,Copa,16-avos-de-final,,,,,,,
18,146,Suiça,0,2,Panamá,Copa,16-avos-de-final,,,,,,,
18,145,Espanha,0,2,Austrália,Copa,16-avos-de-final,,,,,,,
18,144,França,4,1,Sérvia,Copa,16-avos-de-final,,,,,,,
18,143,Jamaica,1,2,Equador,Copa,16-avos-de-final,,,,,,,
18,142,Rússia,0,2,Alemanha,Copa,16-avos-de-final,,,,,,,
18,141,Escócia,3,2,Paraguai,Copa,16-avos-de-final,,,,,,,
18,140,Brasil,3,2,Estados Unidos,Copa,3ª rodada,,,,,,,
18,139,Trinidad e Tobago,2,3,Fiji,Copa,3ª rodada,,,,,,,
18,138,Japão,2,1,Bulgária,Copa,3ª rodada,,,,,,,
18,137,Ucrânia,5,0,Coréia do Sul,Copa,3ª rodada,,,,,,,
18,136,Argentina,2,1,Geórgia,Copa,3ª rodada,,,,,,,
18,135,Iraque,1,3,Holanda,Copa,3ª rodada,,,,,,,
18,134,México,3,2,Zâmbia,Copa,3ª rodada,,,,,,,
18,133,Croácia,2,2,Costa do Marfim,Copa,3ª rodada,,,,,,,
18,132,Portugal,4,0,Irã,Copa,3ª rodada,,,,,,,
18,131,Rep Tcheca,2,0,Paquistão,Copa,3ª rodada,,,,,,,
18,130,Suiça,3,1,Camarões,Copa,3ª rodada,,,,,,,
18,129,Panamá,1,0,Lituânia,Copa,3ª rodada,,,,,,,
18,128,França,2,0,Taiti,Copa,3ª rodada,,,,,,,
18,127,Jamaica,1,2,Bélgica,Copa,3ª rodada,,,,,,,
18,126,Rússia,2,1,Paraguai,Copa,3ª rodada,,,,,,,
18,125,Congo,1,2,Escócia,Copa,3ª rodada,,,,,,,
18,124,Islândia,2,2,Estados Unidos,Copa,2ª rodada,,,,,,,
18,123,Inglaterra,2,2,Fiji,Copa,2ª rodada,,,,,,,
18,122,Angola,1,0,Bulgária,Copa,2ª rodada,,,,,,,
18,121,Suécia,1,1,Coréia do Sul,Copa,2ª rodada,,,,,,,
18,120,Nigéria,1,3,Geórgia,Copa,2ª rodada,,,,,,,
18,119,Colômbia,3,2,Holanda,Copa,2ª rodada,,,,,,,
18,118,Finlândia,4,1,Zâmbia,Copa,2ª rodada,,,,,,,
18,117,Italia,0,1,Costa do Marfim,Copa,2ª rodada,,,,,,,
18,116,Marrocos,1,1,Irã,Copa,2ª rodada,,,,,,,
18,115,Uruguai,1,2,Paquistão,Copa,2ª rodada,,,,,,,
18,114,Austrália,1,1,Camarões,Copa,2ª rodada,,,,,,,
18,113,Espanha,1,1,Lituânia,Copa,2ª rodada,,,,,,,
18,112,Equador,2,1,Taiti,Copa,2ª rodada,,,,,,,
18,111,Sérvia,3,1,Bélgica,Copa,2ª rodada,,,,,,,
18,110,Honduras,2,2,Paraguai,Copa,2ª rodada,,,,,,,
18,109,Alemanha,0,1,Escócia,Copa,2ª rodada,,,,,,,
18,108,Brasil,1,1,Islândia,Copa,1ª rodada,,,,,,,
18,107,Inglaterra,2,0,Trinidad e Tobago,Copa,1ª rodada,,,,,,,
18,106,Japão,3,1,Angola,Copa,1ª rodada,,,,,,,
18,105,Suécia,2,0,Ucrânia,Copa,1ª rodada,,,,,,,
18,104,Argentina,1,2,Nigéria,Copa,1ª rodada,,,,,,,
18,103,Colômbia,4,0,Iraque,Copa,1ª rodada,,,,,,,
18,102,México,1,1,Finlândia,Copa,1ª rodada,,,,,,,
18,101,Italia,1,2,Croácia,Copa,1ª rodada,,,,,,,
18,100,Portugal,0,1,Marrocos,Copa,1ª rodada,,,,,,,
18,99,Uruguai,1,1,Rep Tcheca,Copa,1ª rodada,,,,,,,
18,98,Suiça,2,1,Austrália,Copa,1ª rodada,,,,,,,
18,97,Espanha,2,0,Panamá,Copa,1ª rodada,,,,,,,
18,96,França,4,1,Equador,Copa,1ª rodada,,,,,,,
18,95,Sérvia,0,2,Jamaica,Copa,1ª rodada,,,,,,,
18,94,Rússia,3,1,Honduras,Copa,1ª rodada,,,,,,,
18,93,Alemanha,2,0,Congo,Copa,1ª rodada,,,,,,,
18,92,Islândia,2,2,Israel,Eliminatórias,UEFA-3r,,,,,,,
18,91,Bulgária,2,2,Eslováquia,Eliminatórias,UEFA-3r,,,,,,,
18,90,Polônia,1,2,Suécia,Eliminatórias,UEFA-3r,,,,,,,
18,89,Bósnia,2,2,Lituânia,Eliminatórias,UEFA-3r,,,,,,,
18,88,Finlândia,2,0,Moldávia,Eliminatórias,UEFA-3r,,,,,,,
18,87,Paraguai,1,1,Venezuela,Eliminatórias,CONMEBOL-3r,,,,,,,
18,86,Chile,1,2,Colômbia,Eliminatórias,CONMEBOL-3r,,,,,,,
18,85,Marrocos,1,0,Sudão,Eliminatórias,CAF-3r,,,,,,,
18,84,Angola,2,2,RD do Congo,Eliminatórias,CAF-3r,,,,,,,
18,83,Camarões,2,2,Egito,Eliminatórias,CAF-3r,,,,,,,
18,82,Costa do Marfim,2,2,Mali,Eliminatórias,CAF-3r,,,,,,,
18,81,Congo,0,1,Zâmbia,Eliminatórias,CAF-3r,,,,,,,
18,80,França,1,3,Alemanha,Confederações,Final,,,,,,,
18,79,Italia,2,3,Brasil,Confederações,D. 3º Lugar,,,,,,,
18,78,Brasil,0,5,Alemanha,Confederações,Semi-final,,,,,,,
18,77,Italia,0,1,França,Confederações,Semi-final,,,,,,,
18,76,Brasil,2,0,México,Confederações,3ª rodada,,,,,,,
18,75,França,4,0,Nigéria,Confederações,3ª rodada,,,,,,,
18,74,Italia,2,1,Austrália,Confederações,3ª rodada,,,,,,,
18,73,Alemanha,4,1,Japão,Confederações,3ª rodada,,,,,,,
18,72,Brasil,3,1,Nigéria,Confederações,2ª rodada,,,,,,,
18,71,França,4,0,México,Confederações,2ª rodada,,,,,,,
18,70,Italia,2,1,Japão,Confederações,2ª rodada,,,,,,,
18,69,Alemanha,1,1,Austrália,Confederações,2ª rodada,,,,,,,
18,68,México,2,1,Nigéria,Confederações,1ª rodada,,,,,,,
18,67,França,0,2,Brasil,Confederações,1ª rodada,,,,,,,
18,66,Austrália,1,1,Japão,Confederações,1ª rodada,,,,,,,
18,65,Alemanha,1,1,Italia,Confederações,1ª rodada,,,,,,,
18,64,Estados Unidos,3,2,St Vicente,Eliminatórias,CONCACAF-2r,,,,,,,
18,63,Trinidad e Tobago,3,1,Jamaica,Eliminatórias,CONCACAF-2r,,,,,,,
18,62,Panamá,2,2,Honduras,Eliminatórias,CONCACAF-2r,,,,,,,
18,61,Colômbia,3,1,Bolívia,Eliminatórias,CONMEBOL-2r,,,,,,,
18,60,Chile,2,0,Venezuela,Eliminatórias,CONMEBOL-2r,,,,,,,
18,59,Peru,1,2,Paraguai,Eliminatórias,CONMEBOL-2r,,,,,,,
18,58,Angola,1,1,Congo,Eliminatórias,CAF-2r,,,,,,,
18,57,Mali,1,1,Sudão,Eliminatórias,CAF-2r,,,,,,,
18,56,Gana,1,2,Zâmbia,Eliminatórias,CAF-2r,,,,,,,
18,55,Costa do Marfim,4,0,África do Sul,Eliminatórias,CAF-2r,,,,,,,
18,54,Camarões,3,1,RD do Congo,Eliminatórias,CAF-2r,,,,,,,
18,53,Marrocos,4,1,Egito,Eliminatórias,CAF-2r,,,,,,,
18,52,Bahrein,0,0,Fiji,Eliminatórias,AOFC-2r,,,,,,,
18,51,Hong Kong,1,2,Taiti,Eliminatórias,AOFC-2r,,,,,,,
18,50,Austrália,3,1,Paquistão,Eliminatórias,AOFC-2r,,,,,,,
18,49,Irã,3,2,Índia,Eliminatórias,AOFC-2r,,,,,,,
18,48,Iraque,2,0,Kwait,Eliminatórias,AOFC-2r,,,,,,,
18,47,Geórgia,5,1,Eslovênia,Eliminatórias,UEFA-2r,,,,,,,
18,46,Israel,3,1,Armênia,Eliminatórias,UEFA-2r,,,,,,,
18,45,Áustria,0,3,Ucrânia,Eliminatórias,UEFA-2r,,,,,,,
18,44,Croácia,1,0,Grécia,Eliminatórias,UEFA-2r,,,,,,,
18,43,Sérvia,2,1,Eslováquia,Eliminatórias,UEFA-2r,,,,,,,
18,42,Finlândia,2,2,Lituânia,Eliminatórias,UEFA-2r,,,,,,,
18,41,Polônia,1,2,Moldávia,Eliminatórias,UEFA-2r,,,,,,,
18,40,Islândia,1,3,Escócia,Eliminatórias,UEFA-2r,,,,,,,
18,39,Bósnia,2,1,Suécia,Eliminatórias,UEFA-2r,,,,,,,
18,38,Bulgária,1,2,Rep Tcheca,Eliminatórias,UEFA-2r,,,,,,,
18,37,Espanha,2,1,Irlanda do Norte,Eliminatórias,UEFA-2r,,,,,,,
18,36,Rússia,2,1,Hungria,Eliminatórias,UEFA-2r,,,,,,,
18,35,Jamaica,3,0,El Salvador,Eliminatórias,UEFA-2r,,,,,,,
18,34,Estados Unidos,1,1,Honduras,Eliminatórias,CONCACAF-1r,,,,,,,
18,33,Trinidad e Tobago,4,1,São Cristóvão,Eliminatórias,CONCACAF-1r,,,,,,,
18,32,Panamá,1,0,St Vicente,Eliminatórias,CONCACAF-1r,,,,,,,
18,31,Colômbia,1,2,Venezuela,Eliminatórias,CONMEBOL-1r,,,,,,,
18,30,Chile,1,1,Paraguai,Eliminatórias,CONMEBOL-1r,,,,,,,
18,29,Peru,0,0,Bolívia,Eliminatórias,CONMEBOL-1r,,,,,,,
18,28,Angola,2,0,Zimbábue,Eliminatórias,CAF-1r,,,,,,,
18,27,Mali,1,1,África do Sul,Eliminatórias,CAF-1r,,,,,,,
18,26,Guiné,0,3,RD do Congo,Eliminatórias,CAF-1r,,,,,,,
18,25,Gana,1,2,Egito,Eliminatórias,CAF-1r,,,,,,,
18,24,Costa do Marfim,0,3,Congo,Eliminatórias,CAF-1r,,,,,,,
18,23,Camarões,1,1,Sudão,Eliminatórias,CAF-1r,,,,,,,
18,22,Marrocos,1,1,Zâmbia,Eliminatórias,CAF-1r,,,,,,,
18,21,Bahrein,0,1,Paquistão,Eliminatórias,AOFC-1r,,,,,,,
18,20,Hong Kong,1,1,Índia,Eliminatórias,AOFC-1r,,,,,,,
18,19,Austrália,1,1,Kwait,Eliminatórias,AOFC-1r,,,,,,,
18,18,Irã,1,2,Fiji,Eliminatórias,AOFC-1r,,,,,,,
18,17,Iraque,1,1,Taiti,Eliminatórias,AOFC-1r,,,,,,,
18,16,Geórgia,2,0,Liechenstein,Eliminatórias,UEFA-1r,,,,,,,
18,15,Eslováquia,2,1,Irlanda do Norte,Eliminatórias,UEFA-1r,,,,,,,
18,14,Grécia,1,1,Moldávia,Eliminatórias,UEFA-1r,,,,,,,
18,13,Rep Tcheca,3,1,Bielorússia,Eliminatórias,UEFA-1r,,,,,,,
18,12,Israel,1,2,Escócia,Eliminatórias,UEFA-1r,,,,,,,
18,11,Croácia,4,1,Gales,Eliminatórias,UEFA-1r,,,,,,,
18,10,Áustria,0,2,Lituânia,Eliminatórias,UEFA-1r,,,,,,,
18,9,Suécia,1,0,Hungria,Eliminatórias,UEFA-1r,,,,,,,
18,8,Sérvia,2,1,Eslovênia,Eliminatórias,UEFA-1r,,,,,,,
18,7,Finlândia,1,0,Armênia,Eliminatórias,UEFA-1r,,,,,,,
18,6,Polônia,4,0,Andorra,Eliminatórias,UEFA-1r,,,,,,,
18,5,Islândia,3,0,Estônia,Eliminatórias,UEFA-1r,,,,,,,
18,4,Bósnia,1,2,Ucrânia,Eliminatórias,UEFA-1r,,,,,,,
18,3,Bulgária,3,1,Chipre,Eliminatórias,UEFA-1r,,,,,,,
18,2,Espanha,3,1,San Marino,Eliminatórias,UEFA-1r,,,,,,,
18,1,Rússia,3,1,Letônia,Eliminatórias,UEFA-1r,,,,,,,
17,64,Alemanha,2,2,Argentina,Copa,Final,1,1,4,3,,,
17,63,Espanha,2,1,Sérvia,Copa,D. 3º Lugar,,,,,,,
17,62,Argentina,3,1,Sérvia,Copa,Semi-final,,,,,,,
17,61,Espanha,2,4,Alemanha,Copa,Semi-final,,,,,,,
17,60,Sérvia,4,1,Panamá,Copa,4as-de-final,,,,,,,
17,59,Portugal,1,2,Argentina,Copa,4as-de-final,,,,,,,
17,58,Alemanha,2,0,Polônia,Copa,4as-de-final,,,,,,,
17,57,Espanha,3,1,França,Copa,4as-de-final,,,,,,,
17,56,Colômbia,1,2,Panamá,Copa,8vas-de-final,,,,,,,
17,55,Suécia,0,1,Sérvia,Copa,8vas-de-final,0,0,,,,,
17,54,Inglaterra,2,3,Polônia,Copa,8vas-de-final,2,2,,,,,
17,53,Brasil,1,2,Alemanha,Copa,8vas-de-final,,,,,,,
17,52,Argentina,2,1,Dinamarca,Copa,8vas-de-final,1,1,,,,,
17,51,Portugal,2,1,Arábia Saudita,Copa,8vas-de-final,,,,,,,
17,50,Rússia,0,2,Espanha,Copa,8vas-de-final,,,,,,,
17,49,França,2,1,Croácia,Copa,8vas-de-final,,,,,,,
17,48,Panamá,1,2,Tunísia,Copa,3ª rodada,,,,,,,
17,47,Bélgica,0,1,Inglaterra,Copa,3ª rodada,,,,,,,
17,46,Senegal,0,4,Colômbia,Copa,3ª rodada,,,,,,,
17,45,Polônia,2,2,Japão,Copa,3ª rodada,,,,,,,
17,44,Suiça,3,0,Costa Rica,Copa,3ª rodada,,,,,,,
17,43,Brasil,2,2,Sérvia,Copa,3ª rodada,,,,,,,
17,42,México,2,3,Suécia,Copa,3ª rodada,,,,,,,
17,41,Alemanha,2,0,Coréia do Sul,Copa,3ª rodada,,,,,,,
17,40,Islândia,0,2,Croácia,Copa,3ª rodada,,,,,,,
17,39,Argentina,3,2,Nigéria,Copa,3ª rodada,,,,,,,
17,38,França,4,0,Dinamarca,Copa,3ª rodada,,,,,,,
17,37,Austrália,1,1,Peru,Copa,3ª rodada,,,,,,,
17,36,Portugal,4,1,Irã,Copa,3ª rodada,,,,,,,
17,35,Espanha,2,1,Marrocos,Copa,3ª rodada,,,,,,,
17,34,Arábia Saudita,1,1,Egito,Copa,3ª rodada,,,,,,,
17,33,Rússia,2,1,Uruguai,Copa,3ª rodada,,,,,,,
17,32,Polônia,1,1,Colômbia,Copa,2ª rodada,,,,,,,
17,31,Senegal,3,1,Japão,Copa,2ª rodada,,,,,,,
17,30,Panamá,3,2,Inglaterra,Copa,2ª rodada,,,,,,,
17,29,Alemanha,1,3,Suécia,Copa,2ª rodada,,,,,,,
17,28,México,1,1,Coréia do Sul,Copa,2ª rodada,,,,,,,
17,27,Bélgica,0,2,Tunísia,Copa,2ª rodada,,,,,,,
17,26,Suiça,2,2,Sérvia,Copa,2ª rodada,,,,,,,
17,25,Islândia,1,2,Nigéria,Copa,2ª rodada,,,,,,,
17,24,Brasil,5,2,Costa Rica,Copa,2ª rodada,,,,,,,
17,23,Argentina,1,1,Croácia,Copa,2ª rodada,,,,,,,
17,22,França,3,1,Peru,Copa,2ª rodada,,,,,,,
17,21,Austrália,1,2,Dinamarca,Copa,2ª rodada,,,,,,,
17,20,Irã,0,1,Espanha,Copa,2ª rodada,,,,,,,
17,19,Arábia Saudita,1,0,Uruguai,Copa,2ª rodada,,,,,,,
17,18,Marrocos,0,1,Portugal,Copa,2ª rodada,,,,,,,
17,17,Rússia,5,1,Egito,Copa,2ª rodada,,,,,,,
17,16,Polônia,1,0,Senegal,Copa,1ª rodada,,,,,,,
17,15,Colômbia,3,1,Japão,Copa,1ª rodada,,,,,,,
17,14,Tunísia,0,3,Inglaterra,Copa,1ª rodada,,,,,,,
17,13,Bélgica,1,2,Panamá,Copa,1ª rodada,,,,,,,
17,12,Suécia,2,0,Coréia do Sul,Copa,1ª rodada,,,,,,,
17,11,Brasil,4,0,Suiça,Copa,1ª rodada,,,,,,,
17,10,Alemanha,2,2,México,Copa,1ª rodada,,,,,,,
17,9,Costa Rica,0,3,Sérvia,Copa,1ª rodada,,,,,,,
17,8,Croácia,2,2,Nigéria,Copa,1ª rodada,,,,,,,
17,7,Peru,1,3,Dinamarca,Copa,1ª rodada,,,,,,,
17,6,Argentina,5,1,Islândia,Copa,1ª rodada,,,,,,,
17,5,França,1,2,Austrália,Copa,1ª rodada,,,,,,,
17,4,Portugal,2,1,Espanha,Copa,1ª rodada,,,,,,,
17,3,Marrocos,0,1,Irã,Copa,1ª rodada,,,,,,,
17,2,Egito,1,1,Uruguai,Copa,1ª rodada,,,,,,,
17,1,Rússia,3,1,Arábia Saudita,Copa,1ª rodada,,,,,,,
16,183,França,2,3,Italia,Copa,Final,,,,,,,
16,182,Brasil,2,3,Japão,Copa,D. 3º Lugar,,,,,,,
16,181,Japão,1,2,Italia,Copa,Semi-final,1,1,,,,,
16,180,França,3,2,Brasil,Copa,Semi-final,2,2,,,,,
16,179,Uruguai,0,2,Italia,Copa,4as-de-final,,,,,,,
16,178,Japão,3,1,México,Copa,4as-de-final,,,,,,,
16,177,Colômbia,1,2,Brasil,Copa,4as-de-final,,,,,,,
16,176,Islândia,1,2,França,Copa,4as-de-final,,,,,,,
16,175,Italia,1,0,Equador,Copa,8vas-de-final,,,,,,,
16,174,Bélgica,2,3,Brasil,Copa,8vas-de-final,2,2,,,,,
16,173,Suiça,1,2,Uruguai,Copa,8vas-de-final,,,,,,,
16,172,Austrália,0,1,Colômbia,Copa,8vas-de-final,,,,,,,
16,171,México,2,2,Portugal,Copa,8vas-de-final,2,2,1,0,,,
16,170,Bulgária,1,4,França,Copa,8vas-de-final,,,,,,,
16,169,Coréia do Sul,2,3,Japão,Copa,8vas-de-final,2,2,,,,,
16,168,Gana,0,4,Islândia,Copa,8vas-de-final,,,,,,,
16,167,Hong Kong,0,2,Italia,Copa,3ª rodada,,,,,,,
16,166,Brasil,2,1,Rússia,Copa,3ª rodada,,,,,,,
16,165,Irã,3,2,Bósnia,Copa,3ª rodada,,,,,,,
16,164,Bélgica,1,1,Equador,Copa,3ª rodada,,,,,,,
16,163,Suiça,4,2,Colômbia,Copa,3ª rodada,,,,,,,
16,162,Inglaterra,1,1,Arábia Saudita,Copa,3ª rodada,,,,,,,
16,161,Polônia,2,2,Malawi,Copa,3ª rodada,,,,,,,
16,160,Uruguai,2,2,Austrália,Copa,3ª rodada,,,,,,,
16,159,Holanda,1,3,México,Copa,3ª rodada,,,,,,,
16,158,França,2,0,Tunísia,Copa,3ª rodada,,,,,,,
16,157,Jamaica,0,2,Bulgária,Copa,3ª rodada,,,,,,,
16,156,Portugal,3,2,Camarões,Copa,3ª rodada,,,,,,,
16,155,Peru,2,3,Coréia do Sul,Copa,3ª rodada,,,,,,,
16,154,Alemanha,2,2,Islândia,Copa,3ª rodada,,,,,,,
16,153,Sérvia,2,0,Panamá,Copa,3ª rodada,,,,,,,
16,152,Japão,2,2,Gana,Copa,3ª rodada,,,,,,,
16,151,Hong Kong,0,0,Rússia,Copa,2ª rodada,,,,,,,
16,150,Brasil,0,1,Italia,Copa,2ª rodada,,,,,,,
16,149,Irã,1,4,Equador,Copa,2ª rodada,,,,,,,
16,148,Bélgica,2,1,Bósnia,Copa,2ª rodada,,,,,,,
16,147,Suiça,1,0,Arábia Saudita,Copa,2ª rodada,,,,,,,
16,146,Inglaterra,1,2,Colômbia,Copa,2ª rodada,,,,,,,
16,145,Polônia,1,1,Austrália,Copa,2ª rodada,,,,,,,
16,144,Uruguai,1,1,Malawi,Copa,2ª rodada,,,,,,,
16,143,Holanda,1,0,Tunísia,Copa,2ª rodada,,,,,,,
16,142,França,3,3,México,Copa,2ª rodada,,,,,,,
16,141,Jamaica,2,1,Camarões,Copa,2ª rodada,,,,,,,
16,140,Portugal,1,1,Bulgária,Copa,2ª rodada,,,,,,,
16,139,Peru,1,2,Islândia,Copa,2ª rodada,,,,,,,
16,138,Alemanha,2,2,Coréia do Sul,Copa,2ª rodada,,,,,,,
16,137,Sérvia,0,2,Gana,Copa,2ª rodada,,,,,,,
16,136,Japão,1,1,Panamá,Copa,2ª rodada,,,,,,,
16,135,Italia,2,1,Rússia,Copa,1ª rodada,,,,,,,
16,134,Brasil,0,0,Hong Kong,Copa,1ª rodada,,,,,,,
16,133,Bósnia,2,0,Equador,Copa,1ª rodada,,,,,,,
16,132,Bélgica,2,2,Irã,Copa,1ª rodada,,,,,,,
16,131,Colômbia,2,1,Arábia Saudita,Copa,1ª rodada,,,,,,,
16,130,Inglaterra,1,2,Suiça,Copa,1ª rodada,,,,,,,
16,129,Malawi,2,3,Austrália,Copa,1ª rodada,,,,,,,
16,128,Uruguai,2,2,Polônia,Copa,1ª rodada,,,,,,,
16,127,México,3,2,Tunísia,Copa,1ª rodada,,,,,,,
16,126,França,2,2,Holanda,Copa,1ª rodada,,,,,,,
16,125,Bulgária,1,1,Camarões,Copa,1ª rodada,,,,,,,
16,124,Portugal,1,1,Jamaica,Copa,1ª rodada,,,,,,,
16,123,Coréia do Sul,3,3,Islândia,Copa,1ª rodada,,,,,,,
16,122,Alemanha,1,2,Peru,Copa,1ª rodada,,,,,,,
16,121,Panamá,0,2,Gana,Copa,1ª rodada,,,,,,,
16,120,Japão,2,1,Sérvia,Copa,1ª rodada,,,,,,,
16,119,Japão,1,0,Nigéria,Confederações,Final,,,,,,,
16,118,Brasil,2,0,Estados Unidos,Confederações,D. 3º Lugar,,,,,,,
16,117,Estados Unidos,0,1,Nigéria,Confederações,Semi-final,,,,,,,
16,116,Japão,2,2,Brasil,Confederações,Semi-final,2,2,1,0,,,
16,115,Estados Unidos,1,4,Brasil,Confederações,3ª rodada,,,,,,,
16,114,Inglaterra,1,0,Coréia do Sul,Confederações,3ª rodada,,,,,,,
16,113,Portugal,3,0,Austrália,Confederações,3ª rodada,,,,,,,
16,112,Japão,2,1,Nigéria,Confederações,3ª rodada,,,,,,,
16,111,Estados Unidos,3,2,Coréia do Sul,Confederações,2ª rodada,,,,,,,
16,110,Inglaterra,0,0,Brasil,Confederações,2ª rodada,,,,,,,
16,109,Portugal,0,2,Nigéria,Confederações,2ª rodada,,,,,,,
16,108,Japão,2,1,Austrália,Confederações,2ª rodada,,,,,,,
16,107,Brasil,2,3,Coréia do Sul,Confederações,1ª rodada,,,,,,,
16,106,Inglaterra,0,1,Estados Unidos,Confederações,1ª rodada,,,,,,,
16,105,Austrália,1,1,Nigéria,Confederações,1ª rodada,,,,,,,
16,104,Japão,1,1,Portugal,Confederações,1ª rodada,,,,,,,
16,103,Canadá,1,2,Austrália,Eliminatórias,Repescagem,,,,,,,
16,102,Colômbia,3,2,Cabo Verde,Eliminatórias,Repescagem,,,,,,,
16,101,Polônia,1,2,Islândia,Eliminatórias,UEFA-3r,,,,,,,
16,100,Holanda,3,1,Finlândia,Eliminatórias,UEFA-3r,,,,,,,
16,99,Bélgica,1,2,Irlanda,Eliminatórias,UEFA-3r,,,,,,,
16,98,Inglaterra,0,0,Sérvia,Eliminatórias,UEFA-3r,,,,,,,
16,97,Portugal,3,1,Noruega,Eliminatórias,UEFA-3r,,,,,,,
16,96,Suiça,2,0,Azerbaijão,Eliminatórias,UEFA-3r,,,,,,,
16,95,Bósnia,0,2,Malta,Eliminatórias,UEFA-3r,,,,,,,
16,94,França,2,1,Suécia,Eliminatórias,UEFA-3r,,,,,,,
16,93,Bulgária,3,2,Romênia,Eliminatórias,UEFA-3r,,,,,,,
16,92,Italia,2,0,Rep Tcheca,Eliminatórias,UEFA-3r,,,,,,,
16,91,Alemanha,2,1,Dinamarca,Eliminatórias,UEFA-3r,,,,,,,
16,90,Espanha,2,3,Rússia,Eliminatórias,UEFA-3r,,,,,,,
16,89,Panamá,1,1,Canadá,Eliminatórias,CONCACAF-3r,,,,,,,
16,88,Honduras,1,3,México,Eliminatórias,CONCACAF-3r,,,,,,,
16,87,Jamaica,2,1,Nicarágua,Eliminatórias,CONCACAF-3r,,,,,,,
16,86,Equador,0,1,Peru,Eliminatórias,CONMEBOL-3r,,,,,,,
16,85,Brasil,3,1,Colômbia,Eliminatórias,CONMEBOL-3r,,,,,,,
16,84,Uruguai,1,0,Argentina,Eliminatórias,CONMEBOL-3r,,,,,,,
16,83,Malawi,1,1,Chade,Eliminatórias,CAF-3r,,,,,,,
16,82,Cabo Verde,1,2,Camarões,Eliminatórias,CAF-3r,,,,,,,
16,81,Gana,2,0,Senegal,Eliminatórias,CAF-3r,,,,,,,
16,80,Tunísia,3,1,Gabão,Eliminatórias,CAF-3r,,,,,,,
16,79,Irã,2,1,Ilhas Salomão,Eliminatórias,AOFC-3r,,,,,,,
16,78,Vietnã,0,4,Arábia Saudita,Eliminatórias,AOFC-3r,,,,,,,
16,77,Hong Kong,1,3,Coréia do Sul,Eliminatórias,AOFC-3r,,,,,,,
16,76,Austrália,2,2,China,Eliminatórias,AOFC-3r,,,,,,,
16,75,Guatemala,1,1,Honduras,Eliminatórias,CONCACAF-2r,,,,,,,
16,74,Trinidad e Tobago,0,1,Jamaica,Eliminatórias,CONCACAF-2r,,,,,,,
16,73,Costa Rica,0,1,Nicarágua,Eliminatórias,CONCACAF-2r,,,,,,,
16,72,Estados Unidos,2,3,Panamá,Eliminatórias,CONCACAF-2r,,,,,,,
16,71,México,1,1,Canadá,Eliminatórias,CONCACAF-2r,,,,,,,
16,70,Brasil,2,2,Peru,Eliminatórias,CONMEBOL-2r,,,,,,,
16,69,Chile,1,3,Colômbia,Eliminatórias,CONMEBOL-2r,,,,,,,
16,68,Uruguai,2,1,Venezuela,Eliminatórias,CONMEBOL-2r,,,,,,,
16,67,Argentina,0,1,Equador,Eliminatórias,CONMEBOL-2r,,,,,,,
16,66,Tunísia,3,1,Chade,Eliminatórias,CAF-2r,,,,,,,
16,65,Camarões,1,2,Malawi,Eliminatórias,CAF-2r,,,,,,,
16,64,Nigéria,0,1,Burkina Faso,Eliminatórias,CAF-2r,,,,,,,
16,63,Senegal,1,0,Gabão,Eliminatórias,CAF-2r,,,,,,,
16,62,Togo,1,1,Quênia,Eliminatórias,CAF-2r,,,,,,,
